Timestamp,Evwnt, Event Data2016-06-21 22:04:28	Boiler Initialized	0
2016-06-21 22:04:53	Start Pre-Purge	4,596027
2016-06-21 22:04:53	Start Pre-Purge	4,616040
2016-06-21 22:04:53	Start Pre-Purge	4,636053
2016-06-21 22:04:53	Start Pre-Purge	4,656066
2016-06-21 22:04:53	Start Pre-Purge	4,676080
2016-06-21 22:04:53	Start Pre-Purge	4,696095
2016-06-21 22:04:53	Start Pre-Purge	4,716224
2016-06-21 22:04:53	Start Pre-Purge	4,737336
2016-06-21 22:04:53	Start Pre-Purge	4,757380
2016-06-21 22:04:53	Start Pre-Purge	4,777541
2016-06-21 22:04:53	Start Pre-Purge	4,796848
2016-06-21 22:04:53	Start Pre-Purge	4,816963
2016-06-21 22:04:53	Start Pre-Purge	4,837284
2016-06-21 22:04:53	Start Pre-Purge	4,857611
2016-06-21 22:04:53	Start Pre-Purge	4,876715
2016-06-21 22:04:53	Start Pre-Purge	4,897159
2016-06-21 22:04:53	Start Pre-Purge	4,917369
2016-06-21 22:04:53	Start Pre-Purge	4,937418
2016-06-21 22:04:54	Start Pre-Purge	4,956778
2016-06-21 22:04:54	Start Pre-Purge	4,976909
2016-06-21 22:04:54	Start Pre-Purge	4,997141
2016-06-21 22:04:54	Start Pre-Purge	5,017244
2016-06-21 22:04:54	Start Pre-Purge	5,037258
2016-06-21 22:04:54	Start Pre-Purge	5,057446
2016-06-21 22:04:54	Start Pre-Purge	5,077527
2016-06-21 22:04:54	Start Pre-Purge	5,097601
2016-06-21 22:04:54	Start Pre-Purge	5,116714
2016-06-21 22:04:54	Start Pre-Purge	5,136870
2016-06-21 22:04:54	Start Pre-Purge	5,157014
2016-06-21 22:04:54	Start Pre-Purge	5,177257
2016-06-21 22:04:54	Start Pre-Purge	5,197268
2016-06-21 22:04:54	Start Pre-Purge	5,217548
2016-06-21 22:04:54	Start Pre-Purge	5,236709
2016-06-21 22:04:54	Start Pre-Purge	5,257896
2016-06-21 22:04:54	Start Pre-Purge	5,278170
2016-06-21 22:04:54	Start Pre-Purge	5,299405
2016-06-21 22:04:54	Start Pre-Purge	5,318750
2016-06-21 22:04:54	Start Pre-Purge	5,339034
2016-06-21 22:04:54	Start Pre-Purge	5,359048
2016-06-21 22:04:54	Start Pre-Purge	5,379061
2016-06-21 22:04:54	Start Pre-Purge	5,399073
2016-06-21 22:04:54	Start Pre-Purge	5,419089
2016-06-21 22:04:54	Start Pre-Purge	5,439103
2016-06-21 22:04:54	Start Pre-Purge	5,459113
2016-06-21 22:04:54	Start Pre-Purge	5,479129
2016-06-21 22:04:54	Start Pre-Purge	5,499143
2016-06-21 22:04:54	Start Pre-Purge	5,519153
2016-06-21 22:04:54	Start Pre-Purge	5,540560
2016-06-21 22:04:54	Start Pre-Purge	5,561555
2016-06-21 22:04:54	Start Pre-Purge	5,581651
2016-06-21 22:04:54	Start Pre-Purge	5,600806
2016-06-21 22:04:54	Start Pre-Purge	5,620978
2016-06-21 22:04:54	Start Pre-Purge	5,642197
2016-06-21 22:04:54	Start Pre-Purge	5,662210
2016-06-21 22:04:54	Start Pre-Purge	5,682223
2016-06-21 22:04:54	Start Pre-Purge	5,702238
2016-06-21 22:04:54	Start Pre-Purge	5,722249
2016-06-21 22:04:54	Start Pre-Purge	5,742261
2016-06-21 22:04:54	Start Pre-Purge	5,762275
2016-06-21 22:04:54	Start Pre-Purge	5,782289
2016-06-21 22:04:54	Start Pre-Purge	5,802301
2016-06-21 22:04:54	Start Pre-Purge	5,822316
2016-06-21 22:04:54	Start Pre-Purge	5,842329
2016-06-21 22:04:54	Start Pre-Purge	5,862343
2016-06-21 22:04:54	Start Pre-Purge	5,882356
2016-06-21 22:04:54	Start Pre-Purge	5,902369
2016-06-21 22:04:54	Start Pre-Purge	5,922382
2016-06-21 22:04:55	Start Pre-Purge	5,943401
2016-06-21 22:04:55	Start Pre-Purge	5,962684
2016-06-21 22:04:55	Start Pre-Purge	5,982797
2016-06-21 22:04:55	Start Pre-Purge	6,003031
2016-06-21 22:04:55	Start Pre-Purge	6,023192
2016-06-21 22:04:55	Start Pre-Purge	6,043363
2016-06-21 22:04:55	Start Pre-Purge	6,063397
2016-06-21 22:04:55	Start Pre-Purge	6,082726
2016-06-21 22:04:55	Start Pre-Purge	6,102859
2016-06-21 22:04:55	Start Pre-Purge	6,122928
2016-06-21 22:04:55	Start Pre-Purge	6,143044
2016-06-21 22:04:55	Start Pre-Purge	6,163226
2016-06-21 22:04:55	Start Pre-Purge	6,183379
